ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree_scourge_01.obj;12857.341796875;-94.15605926513672;11678.4306640625;3.4090988636016846;192.22264099121094;-3.4090991020202637;;0.748046875;23096479;m2;196343;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12575.2373046875;-136.23672485351562;11610.07421875;-0.2799471914768219;20.997802734375;4.292026996612549;;1.3671875;23088986;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12638.1015625;-99.27899932861328;11772.453125;5.222109317779541;263.201171875;2.9124016761779785;;1.3046875;23096901;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12679.984375;-134.80055236816406;11691.0966796875;8.522918701171875;59.2421875;14.127305030822754;;1.107421875;23088991;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12625.255859375;-104.81880950927734;11218.40625;0;131.81829833984375;0;;1.310546875;23099370;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12417.087890625;-134.55010986328125;11592.310546875;3.4029719829559326;309.84075927734375;-58.40004348754883;;0.7421875;23094926;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12364.732421875;-122.3837890625;11407.046875;0;54.7996826171875;0;;0.650390625;23092718;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12431.333984375;-133.33193969726562;11714.7841796875;-2.984933853149414;274.40325927734375;-57.42806625366211;;0.5673828125;23094744;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12349.947265625;-138.0851593017578;11760.3154296875;7.274446964263916;116.37850952148438;-62.81819152832031;;0.5185546875;23097642;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12554.56640625;-134.7550811767578;11394.65625;1.6243358850479126;170.08465576171875;-55.258052825927734;;0.7060546875;23094929;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12543.49609375;-129.23004150390625;11697.859375;9.799640655517578;229.0765380859375;3.196359157562256;;1.0390625;23088989;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12382.373046875;-111.13578033447266;11398.859375;14.011799812316895;133.02252197265625;25.253459930419922;;0.634765625;23097552;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree01.obj;12434.390625;-119.09133911132812;11665.8935546875;-2.342308759689331;118.29340362548828;4.030414581298828;;0.591796875;23084895;m2;196340;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree01.obj;12567.439453125;-119.09133911132812;11334.390625;-2.342308759689331;28.29339599609375;4.03041410446167;;0.591796875;23085884;m2;196340;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarhugecanopy_tree01.obj;12434.390625;-122.3227310180664;11399.2275390625;-2.342308759689331;118.29340362548828;4.030414581298828;;0.591796875;23085885;m2;196340;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12383.0625;-129.26181030273438;11750.119140625;5.508646011352539;106.78571319580078;-41.574562072753906;;0.6298828125;23084413;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12673.0478515625;-106.40006256103516;11257.8935546875;-13.412484169006348;160.201904296875;-3.4125938415527344;;1;23088984;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12353.6748046875;-131.93048095703125;11480.986328125;-7.4206624031066895;320.1916198730469;-49.84526443481445;;0.4599609375;23092720;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree03.obj;12303.5390625;-200.67897033691406;11685.76171875;6.794248104095459;234.49998474121094;3.4090991020202637;;0.759765625;23099416;m2;196362;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12579.09375;-136.23672485351562;11610.8359375;1.3894797563552856;96.2938232421875;1.7519328594207764;;1.076171875;23088985;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree02.obj;12733.3310546875;-85.74410247802734;11228.591796875;-2.964254140853882;161.835693359375;-15.28765869140625;;1.572265625;23093277;m2;196361;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12503.4140625;-140.0929718017578;11500.12109375;3.3770134449005127;203.26773071289062;-52.97401809692383;;0.5654296875;23094924;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12375.6015625;-103.95614624023438;11267.333984375;1.2495062351226807;23.812744140625;21.060380935668945;;0.966796875;23093802;m2;196316;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set1_med_ripples.obj;12826.29296875;-113.43514251708984;11235.55078125;0;306.2515563964844;0;;0.712890625;23083351;m2;195682;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12456.890625;-117.2448501586914;11542.0625;-3.1298389434814453;38.134918212890625;3.8345775604248047;;0.4599609375;23092721;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree03.obj;12345.23828125;-193.68344116210938;11544.931640625;0;271.9999694824219;0;;0.759765625;23099409;m2;196362;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12465.5546875;-106.1988296508789;11534.5166015625;-2.045576810836792;117.98502349853516;35.15422439575195;;0.3798828125;23092722;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12585.6591796875;-98.18671417236328;11743.3984375;0;226.53994750976562;0;;0.9248046875;23096895;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12273.0498046875;-120.88126373291016;11435.2900390625;0;191.94757080078125;0;;1.125;23093821;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12526.048828125;-106.13778686523438;11431.7578125;-5.43840217590332;318.10595703125;35.40129852294922;;0.5048828125;23093561;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_fruit.obj;12340.044921875;-196.1576690673828;11635.05859375;-3.4090991020202637;130;0;;0.7099609375;23099179;m2;196355;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12301.8623046875;-135.22152709960938;11309.150390625;-3.509652853012085;173.5506591796875;-76.93872833251953;;0.591796875;23094748;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12733.08984375;-86.2902603149414;11225.3447265625;9.752142906188965;240.94021606445312;7.883212566375732;;0.78125;23088982;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12401.8212890625;-103.40718841552734;11242.0078125;7.551638126373291;280.6233825683594;-49.99298095703125;;0.8662109375;23093895;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;12748.2685546875;-139.60586547851562;11640.0546875;-10.14599323272705;207.02105712890625;-16.599103927612305;;1.74609375;23096573;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12589.8359375;-131.86203002929688;11263.1337890625;1.3491963148117065;259.12158203125;-46.83145523071289;;0.8359375;23093800;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12530.1015625;-111.47268676757812;11237.5107421875;-1.4382960796356201;353.32122802734375;13.512007713317871;;0.541015625;23094747;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12648.78125;-142.16390991210938;11654.404296875;0;308.15185546875;0;;0.84375;23088987;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12305.646484375;-134.6409149169922;11308.4638671875;1.6553316116333008;223.19691467285156;-18.907379150390625;;0.7861328125;23093804;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12439.7841796875;-123.51541900634766;11404.025390625;-1.3328715562820435;129.38134765625;-18.224014282226562;;0.4716796875;23093560;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree02.obj;12678.0703125;-134.9315948486328;11689.0341796875;-17.765243530273438;55.67724609375;15.673089981079102;;1.0830078125;23093280;m2;196361;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12534.8828125;-118.74535369873047;11233.359375;-1.6199828386306763;258.892578125;13.941835403442383;;0.3916015625;23092717;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12382.111328125;-97.08647918701172;11381.25;-3.8150973320007324;246.39749145507812;22.404136657714844;;0.779296875;23093811;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12499.3291015625;-121.02671813964844;11457.98828125;-3.17029070854187;38.445068359375;33.38550567626953;;0.7197265625;23093953;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12397.54296875;-131.88095092773438;11535.71875;6.267127990722656;161.33447265625;-69.06554412841797;;0.4892578125;23094925;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree03.obj;12306.130859375;-198.63241577148438;11680.876953125;-4.5644683837890625;69;-9.327580451965332;;0.55859375;23099415;m2;196362;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12444.4306640625;-137.91746520996094;11483.43359375;2.8991658687591553;7.056640625;-36.20502853393555;;0.8017578125;23094131;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12429.884765625;-115.1807632446289;11661.25;3.909806966781616;307.890380859375;5.7413811683654785;;0.478515625;23094927;m2;196315;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12324.3212890625;-139.69667053222656;11424.734375;0;1.060943603515625;0;;1.134765625;23093659;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12526.302734375;-97.8093032836914;11757.7744140625;8.989307403564453;209.10931396484375;2.490361452102661;;0.697265625;23096894;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12418.228515625;-134.3319854736328;11587.9404296875;-15.994234085083008;310.16497802734375;-19.621685028076172;;0.701171875;23098520;m2;196316;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_doublewide_short.obj;12800.44921875;-140.74000549316406;11741.34375;-20.985790252685547;265;0.15624764561653137;;1.3984375;23088532;m2;243749;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12482.33984375;-128.3654327392578;11398.3623046875;0;153.1015625;0;;1.2822265625;23085324;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree03.obj;12342.0244140625;-191.36849975585938;11539.9775390625;1.8377623558044434;226.99998474121094;-6.57875919342041;;0.5498046875;23099408;m2;196362;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree02.obj;12670.3994140625;-104.0539321899414;11256.73046875;4.717678546905518;225.05282592773438;-18.99028778076172;;1;23093278;m2;196361;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12533.8857421875;-122.74394989013672;11245.0810546875;11.320104598999023;103.6439208984375;-30.803020477294922;;0.71484375;23093897;m2;196316;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12420.060546875;-134.24737548828125;11623.21875;0;269.24169921875;0;;1.0693359375;23093669;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;12667.251953125;-139.5191192626953;11588.228515625;-10.132413864135742;221.979736328125;-25.503496170043945;;1.353515625;23096571;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12495.984375;-105.55159759521484;11454.345703125;3.3014981746673584;329.8606262207031;15.885542869567871;;0.6767578125;23093954;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12383.466796875;-91.67578125;11381.517578125;0;211.56654357910156;0;;0.76171875;23093810;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12430.9248046875;-108.30358123779297;11668.712890625;-3.1213021278381348;49.5750732421875;-11.11337661743164;;0.3193359375;23092723;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12570.9072265625;-113.77842712402344;11329.029296875;-3.196075201034546;262.81463623046875;22.29430389404297;;0.75;23093805;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12295.955078125;-136.2433319091797;11269.4384765625;3.43631649017334;116.4771728515625;-26.2762451171875;;0.638671875;23093801;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12459.97265625;-113.30509185791016;11527.5498046875;0;339.12493896484375;0;;0.779296875;23098515;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12533.32421875;-128.3780975341797;11245.0009765625;-3.601325750350952;127.43079376220703;12.50119400024414;;0.6474609375;23093896;m2;196316;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12356.109375;-134.09519958496094;11447.705078125;0;103.97537231445312;0;;1;23093662;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_root04.obj;12279.75;-136.6232452392578;11435.8603515625;29.076929092407227;59.1009521484375;-1.2983790636062622;;5.4443359375;23094864;m2;196322;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_med_top.obj;12700.3671875;-114.73834991455078;11278.833984375;0;323.4012451171875;0;;0.6884765625;23092230;m2;243754;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12564.5107421875;-133.0055694580078;11250.6962890625;0;335.35321044921875;0;;1.056640625;23093656;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_large01.obj;12440.009765625;-120.30316925048828;11668.873046875;-0.564420759677887;174.8221435546875;2.9885480403900146;;0.369140625;23094743;m2;196314;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_01.obj;12623.5869140625;-137.34799194335938;11520.04296875;-6.567127704620361;79.40066528320312;13.243977546691895;;1.4912109375;23094850;m2;196364;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12545.60546875;-114.59671020507812;11436.0234375;-13.628031730651855;166.53338623046875;28.805971145629883;;0.6484375;23094125;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12568.853515625;-129.14578247070312;11349.744140625;0;166.723876953125;0;;1.0966796875;23099248;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12472.37109375;-122.57772064208984;11339.05859375;0;16.2662353515625;0;;1.091796875;23099217;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12538.58984375;-128.09286499023438;11445.99609375;0;328.1112060546875;0;;1.087890625;23093766;m2;196329;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12531.322265625;-124.97689056396484;11337.6748046875;0;171.465087890625;0;;0.9267578125;23093658;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12497.953125;-123.9401626586914;11363.0234375;0;359.05615234375;0;;1.0634765625;23099215;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12493.947265625;-122.3463134765625;11361.9638671875;0;249.875732421875;0;;1.060546875;23099216;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree01.obj;12624.197265625;-103.75518798828125;11216.8759765625;0;246.50515747070312;0;;0.6630859375;23099371;m2;196359;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12284.7841796875;-136.54129028320312;11474.791015625;0;176.93701171875;0;;1.0546875;23093767;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12587.55859375;-130.89894104003906;11341.1572265625;0;230.5627899169922;0;;1.0546875;23099249;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12428.3310546875;-121.98040008544922;11396.705078125;-0.9828517436981201;351.7203369140625;0.5328507423400879;;0.7890625;23093813;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree02.obj;12583.189453125;-98.05936431884766;11744.3046875;8.85815715789795;353.1353759765625;15.092453956604004;;0.90234375;23096548;m2;196361;0;
..\..\world\expansion02\doodads\scholazar\bridge\sholazarpalm_bridge01.obj;12458.3203125;-145.0990753173828;11612.12109375;-0.3150695860385895;299.1192626953125;3.1053740978240967;;2.2861328125;23094135;m2;196266;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree_scourge_02.obj;12754.373046875;-133.2334747314453;11586.314453125;-4.2688682810876344e-7;251.26812744140625;-10.145995140075684;;1.35546875;23096572;m2;196365;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12434.4931640625;-135.98916625976562;11559.8046875;0;176.14984130859375;0;;1.044921875;23085332;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\bridge\sholazarpalm_bridge01.obj;12270.3828125;-140.6171417236328;11346.421875;5.373141288757324;32.931854248046875;0.9457241296768188;;2.310546875;23085322;m2;196266;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12297.09375;-141.85421752929688;11494.3935546875;0;118.47086334228516;0;;1.0361328125;23093768;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12471.234375;-139.07373046875;11297.15625;0;131.14981079101562;0;;1.029296875;23099214;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12373.5234375;-120.36231994628906;11435.009765625;0;249.97836303710938;0;;1.029296875;23093763;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12464.78125;-104.71790313720703;11529.275390625;1.9742982387542725;222.3103790283203;6.091171741485596;;0.369140625;23094923;m2;196315;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12435.24609375;-129.0827178955078;11686.0078125;0;90.96072387695312;0;;0.8623046875;23093670;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12398.365234375;-132.77108764648438;11681.4453125;5.505436897277832;152.33447265625;-73.02411651611328;;0.359375;23094928;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\rocks\sholazar_rockc.obj;12378.55859375;-179.9182891845703;11636.900390625;-2.327813148498535;141;-7.21943998336792;;5.248046875;23085526;m2;196295;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12412.373046875;-133.97808837890625;11730.228515625;0;35.158111572265625;0;;1.041015625;23093671;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree03.obj;12342.46484375;-196.17771911621094;11630.1904296875;-3.4090991020202637;69.5;3.4090991020202637;;0.4384765625;23099410;m2;196362;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12408.263671875;-135.44345092773438;11469.8935546875;5.505435943603516;336.33447265625;-73.02410888671875;;0.359375;23093563;m2;196315;0;
..\..\world\expansion02\doodads\generic\waterfalls\waterfalls_set2_wide_tall_chop.obj;12800.8291015625;-144.1306915283203;11739.9541015625;-15.649025917053223;260.9999694824219;-0.03449205309152603;;0.6796875;23088527;m2;243763;0;
..\..\world\expansion02\doodads\scholazar\bridge\sholazarpalm_bridge01.obj;12693.0947265625;-143.4274139404297;11624.875;-1.047080397605896;219.78155517578125;5.551388263702393;;2.2900390625;23094136;m2;196266;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12466.55859375;-131.55381774902344;11435.046875;0;321.09808349609375;0;;1.0693359375;23093663;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12601.8759765625;-135.74594116210938;11382.689453125;5.505436897277832;348.33447265625;-73.02410888671875;;0.359375;23093559;m2;196315;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12498.4306640625;-128.09239196777344;11479.828125;0;89.7918701171875;0;;0.822265625;23093666;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_vine01.obj;12451.6025390625;-130.90777587890625;11398.728515625;0;200.51036071777344;0;;0.9560546875;23089016;m2;196329;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12272.802734375;-120.37743377685547;11434.626953125;-4.123062610626221;153.5849609375;-12.484865188598633;;0.541015625;23093952;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12433.2431640625;-105.91644287109375;11401.453125;-3.748234987258911;107.22844696044922;24.96400260925293;;0.529296875;23093819;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12437.642578125;-105.77488708496094;11712.587890625;-5.264967918395996;264.040283203125;22.908117294311523;;0.5830078125;23098525;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12380.53125;-129.23367309570312;11370.8916015625;0;264.771240234375;0;;0.71875;23093812;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12435.505859375;-112.62618255615234;11661.6904296875;0;278.4964599609375;0;;0.6884765625;23098521;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_medium01.obj;12436.7138671875;-114.64578247070312;11393.5107421875;0;261.13800048828125;0;;0.388671875;23094750;m2;196315;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12443.421875;-110.4029312133789;11415.4716796875;27.58751678466797;106.294677734375;26.519750595092773;;0.5205078125;23093820;m2;196316;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazar_branch_small01.obj;12396.99609375;-132.0989532470703;11538.625;-4.130855560302734;132.81417846679688;-30.360002517700195;;0.494140625;23098519;m2;196316;0;
..\..\world\azeroth\swamposorrow\passivedoodads\vines\swamphangingvines01.obj;12374.6416015625;-140.35231018066406;11509.7041015625;0;309.09698486328125;0;;0.99609375;23093667;m2;190428;0;
..\..\world\expansion02\doodads\scholazar\trees\sholazarpalm_tree02.obj;12626.7998046875;-103.91316986083984;11215.087890625;1.3687385320663452;60.232940673828125;-6.567070960998535;;0.8310546875;23093276;m2;196361;0;
